0.73589533933,0.249,0
1.63532297629,0.64,0
2.45298446443,0.649,0
3.35241210139,0.665,0
5.88716271464,0.676,0
8.58544562551,0.685,0
11.0384300899,0.707,0
13.2461161079,0.716,0
17.2526573998,0.73,0
20.5233033524,0.74,0
100.0,0.772001,0
